Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity
EB-DK-DB-BULK/28,SERI-OT2SFSE-,Raw Material,0.38120
EB-DK-DB-BULK/28,POWD-TDMS-,Raw Material,0.10000
EB-DK-DB-BULK/28,POLY-M-MP27-K,Raw Material,0.05000
EB-DK-DB-BULK/28,ASO--KB-K,Raw Material,0.05000
EB-DK-DB-BULK/28,SCRU-MP220-X,Raw Material,0.05000
EB-DK-DB-BULK/28,TIT-CR50AS-X,Raw Material,0.03000
EB-DK-DB-BULK/28,ZINC-STW-X,Raw Material,0.03000
EB-DK-DB-BULK/28,WARN-TOA403-KF,Raw Material,0.17599
EB-DK-DB-BULK/28,WARN-YLW3AS-X,Raw Material,0.03259
EB-DK-DB-BULK/28,WARN-TE--PBULK,Intermediate,0.02495
EB-DK-DB-BULK/28,WARN-BLCK-X,Raw Material,0.01680
EB-DK-DB-BULK/28,WARN-C394--K,Raw Material,0.00047
EB-DK-DB-BULK/28,EMU-DTC7-X,Raw Material,0.05000
EB-DK-DB-BULK/28,PENG-PNX-X,Raw Material,0.00800
SRM-CAB-BULK/FS.RND.W0054-VER.02,AIR-RO--L,Raw Material,0.82790
SRM-CAB-BULK/FS.RND.W0054-VER.02,HUM-HYTGEST-X,Raw Material,0.00500
SRM-CAB-BULK/FS.RND.W0054-VER.02,PARF-CTPSMOD-X,Raw Material,0.00020
SRM-CAB-BULK/FS.RND.W0054-VER.02,EDT-B--K,Raw Material,0.00050
SRM-CAB-BULK/FS.RND.W0054-VER.02,PENG-PHC-X,Raw Material,0.00750
SRM-CAB-BULK/FS.RND.W0054-VER.02,ALAN--AK-K,Raw Material,0.00100
SRM-CAB-BULK/FS.RND.W0054-VER.02,MATR-3000-X,Raw Material,0.03000
SRM-CAB-BULK/FS.RND.W0054-VER.02,MAC-MG20E-X,Raw Material,0.05000
SRM-CAB-BULK/FS.RND.W0054-VER.02,SILI-TSF3-,Raw Material,0.01500
SRM-CAB-BULK/FS.RND.W0054-VER.02,ACTI-MGCS-X,Raw Material,0.00300
SRM-CAB-BULK/FS.RND.W0054-VER.02,EMUL-PMLEZU-X,Raw Material,0.00100
SRM-CAB-BULK/FS.RND.W0054-VER.02,ACTI-ECTC-X,Raw Material,0.02000
SRM-CAB-BULK/FS.RND.W0054-VER.02,GLYC--ECOS-K,Raw Material,0.01000
SRM-CAB-BULK/FS.RND.W0054-VER.02,VITA-DL E-MS,Raw Material,0.00200
SRM-CAB-BULK/FS.RND.W0054-VER.02,EMU-SCM3EST-X,Raw Material,0.00500
SRM-CAB-BULK/FS.RND.W0054-VER.02,TRI--DOW-K,Raw Material,0.00040
SRM-CAB-BULK/FS.RND.W0054-VER.02,EMUL-NVMEC2PLM-X,Raw Material,0.00400
SRM-CAB-BULK/FS.RND.W0054-VER.02,VITA-B3PC-X,Raw Material,0.01750
FM-RLN2-BULK/FS.RND.W0159-VER.02,EMUL-PLUP-X,Raw Material,0.01000
FM-RLN2-BULK/FS.RND.W0159-VER.02,ALAN-SL--X,Raw Material,0.00500
FM-RLN2-BULK/FS.RND.W0159-VER.02,AIR-RO--L,Raw Material,0.54510
FM-RLN2-BULK/FS.RND.W0159-VER.02,PENG-PHC-X,Raw Material,0.00800
FM-RLN2-BULK/FS.RND.W0159-VER.02,CRIL---K,Raw Material,0.01000
FM-RLN2-BULK/FS.RND.W0159-VER.02,EXTR-SWDGE-X,Raw Material,0.00500
FM-RLN2-BULK/FS.RND.W0159-VER.02,PARF-OSLF-SP119881-X,Raw Material,0.00050
FM-RLN2-BULK/FS.RND.W0159-VER.02,THIC-SPVE10-X,Raw Material,0.00100
FM-RLN2-BULK/FS.RND.W0159-VER.02,WARN-LC680-X,Raw Material,0.00390
FM-RLN2-BULK/FS.RND.W0159-VER.02,BEN-BEN-WT,Raw Material,0.07000
FM-RLN2-BULK/FS.RND.W0159-VER.02,EXTR-LCRG-X,Raw Material,0.00010
FM-RLN2-BULK/FS.RND.W0159-VER.02,PWD-KALNPD-X,Raw Material,0.10000
FM-RLN2-BULK/FS.RND.W0159-VER.02,GLYC--ECOS-K,Raw Material,0.05000
FM-RLN2-BULK/FS.RND.W0159-VER.02,BAH-LUVIK30P-X,Raw Material,0.06000
FM-RLN2-BULK/FS.RND.W0159-VER.02,TITA-KRO1171-X,Raw Material,0.07000
FM-RLN2-BULK/FS.RND.W0159-VER.02,ASAM-A-CAAH-K,Raw Material,0.00048
FM-RLN2-BULK/FS.RND.W0159-VER.02,VITA-DL E-MS,Raw Material,0.00050
FM-RLN2-BULK/FS.RND.W0159-VER.02,VITA-B3PC-X,Raw Material,0.02000
FM-RLN2-BULK/FS.RND.W0159-VER.02,OIL-BLWHMO-X,Raw Material,0.01500
FM-RLN2-BULK/FS.RND.W0159-VER.02,CMC--2000F-K,Raw Material,0.01500
FM-RLN2-BULK/FS.RND.W0159-VER.02,ACTI-HFG-X,Raw Material,0.01000
FM-RLN2-BULK/FS.RND.W0159-VER.02,WARN-C338--K,Raw Material,0.00042
SRM-RABS-BULK/FS.RND.K15-VER.01,AIR-RO--L,Raw Material,0.83410
SRM-RABS-BULK/FS.RND.K15-VER.01,EMUL-DERMSOLP-,Raw Material,0.00020
SRM-RABS-BULK/FS.RND.K15-VER.01,ALAN--AK-K,Raw Material,0.00100
SRM-RABS-BULK/FS.RND.K15-VER.01,AJID--NL-K,Raw Material,0.01000
SRM-RABS-BULK/FS.RND.K15-VER.01,ACTI-BCPL-X,Raw Material,0.03000
SRM-RABS-BULK/FS.RND.K15-VER.01,GLYC--ECOS-K,Raw Material,0.01000
SRM-RABS-BULK/FS.RND.K15-VER.01,ACTI-RDSY-X,Raw Material,0.01000
SRM-RABS-BULK/FS.RND.K15-VER.01,HUM-GLU20-X,Raw Material,0.01000
SRM-RABS-BULK/FS.RND.K15-VER.01,ACTI-CPXY-X,Raw Material,0.00500
SRM-RABS-BULK/FS.RND.K15-VER.01,PENG-PHC-X,Raw Material,0.00800
SRM-RABS-BULK/FS.RND.K15-VER.01,ACTI-WDLS-X,Raw Material,0.01000
SRM-RABS-BULK/FS.RND.K15-VER.01,EDT-B--K,Raw Material,0.00100
SRM-RABS-BULK/FS.RND.K15-VER.01,XANT---K,Raw Material,0.00050
SRM-RABS-BULK/FS.RND.K15-VER.01,HUM-RG26LQSG-X,Raw Material,0.03000
SRM-RABS-BULK/FS.RND.K15-VER.01,DPG-LO-,Raw Material,0.03000
SRM-RABS-BULK/FS.RND.K15-VER.01,PARF-ISLYFGT-X,Raw Material,0.00020
SRM-RABS-BULK/FS.RND.K15-VER.01,ACTI-ADNL-X,Raw Material,0.01000
L-EMC18-BULK/21,WARN-TPA502-X,Raw Material,0.00805
L-EMC18-BULK/21,NIPA-S--K,Raw Material,0.00100
L-EMC18-BULK/21,WARN-C335138--K,Raw Material,0.03401
L-EMC18-BULK/21,ACTI-VEAC-X,Raw Material,0.00500
L-EMC18-BULK/21,COVA--,Raw Material,0.01000
L-EMC18-BULK/21,TITA-OTS2CR50-,Raw Material,0.02176
L-EMC18-BULK/21,PARF-VMR-X,Raw Material,0.00010
L-EMC18-BULK/21,WARN-TOA403-KF,Raw Material,0.00713
L-EMC18-BULK/21,WARN-COGO--K,Raw Material,0.00949
L-EMC18-BULK/21,EMO-BRB2835-X,Raw Material,0.01000
L-EMC18-BULK/21,PURO-IDD-X,Raw Material,0.16340
L-EMC18-BULK/21,BENT-BGVS5PC-X,Raw Material,0.38000
L-EMC18-BULK/21,SILS-034-X,Raw Material,0.05000
L-EMC18-BULK/21,SILI-4515-,Raw Material,0.05000
L-EMC18-BULK/21,WAX-SBWX--X,Raw Material,0.06000
L-EMC18-BULK/21,COSM-222--K,Raw Material,0.06000
L-EMC18-BULK/21,BENT-BGISDV-X,Raw Material,0.04000
L-EMC18-BULK/21,DRYF-PC-X,Raw Material,0.04000
L-EMC18-BULK/21,SILI-DCMQ1600-X,Raw Material,0.05000
L-EMC18-BULK/21,VCIP---K,Raw Material,0.00500
FMI-LGT-BULK/FS.RND.W0334-VER.01,AIR-RO--L,Raw Material,0.95795
FMI-LGT-BULK/FS.RND.W0334-VER.01,EXTR-LCRG-X,Raw Material,0.00150
FMI-LGT-BULK/FS.RND.W0334-VER.01,VITA-B3PC-X,Raw Material,0.02000
FMI-LGT-BULK/FS.RND.W0334-VER.01,AMP-95--K,Raw Material,0.00021
FMI-LGT-BULK/FS.RND.W0334-VER.01,EDT-B--K,Raw Material,0.00100
FMI-LGT-BULK/FS.RND.W0334-VER.01,ALAN--AK-K,Raw Material,0.00100
FMI-LGT-BULK/FS.RND.W0334-VER.01,PR-ZPRDL-X,Raw Material,0.01000
FMI-LGT-BULK/FS.RND.W0334-VER.01,PARF-OSLF-SP119881-X,Raw Material,0.00006
FMI-LGT-BULK/FS.RND.W0334-VER.01,BAH-LUVIK30P-X,Raw Material,0.00080
FMI-LGT-BULK/FS.RND.W0334-VER.01,PENG-IPCP-X,Raw Material,0.00700
FMI-LGT-BULK/FS.RND.W0334-VER.01,EMUL-DERMSOLP-,Raw Material,0.00048
L-LTA-BULK/2,PARF-SSL-R0701530,Raw Material,0.15000
L-LTA-BULK/2,PROP-PGESK-X,Raw Material,10.00000
L-LTA-BULK/2,AIR-RO--L,Raw Material,84.04300
L-LTA-BULK/2,PENG-CLRP-X,Raw Material,0.30000
L-LTA-BULK/2,ALAN--AK-K,Raw Material,0.20000
L-LTA-BULK/2,MOIS-TR100-X,Raw Material,1.00000
L-LTA-BULK/2,PEN-PRSVPE-X,Raw Material,0.50000
L-LTA-BULK/2,EMUL-NS-X,Raw Material,3.00000
L-LTA-BULK/2,WARN-BB--K,Raw Material,0.00200
L-LTA-BULK/2,XANT---K,Raw Material,0.10000
L-LTA-BULK/2,STAY--DSMR-K,Raw Material,0.05000
L-LTA-BULK/2,WARN-TRTYL-X,Raw Material,0.02500
L-LTA-BULK/2,WARN-O025-X,Raw Material,0.04000
L-LTA-BULK/2,ACTI-VEAC-X,Raw Material,0.05000
L-LTA-BULK/2,WARN-K7008J-X,Raw Material,0.05000
L-LTA-BULK/2,EDT-B--K,Raw Material,0.10000
L-LTA-BULK/2,EKS-DCV-X,Raw Material,0.05000
L-LTA-BULK/2,PARF-VMR-X,Raw Material,0.10000
L-LTA-BULK/2,OIL-ORJVA-X,Raw Material,0.05000
L-LTA-BULK/2,WARN--RED227,Raw Material,0.13000
L-LTA-BULK/2,BIO-HYAL-BIL,Raw Material,0.01000
L-LTA-BULK/2,OIL-A850029-X,Raw Material,0.05000
L-CLADC01-BULK/3,ABIL-EM90-X,Raw Material,3.00000
L-CLADC01-BULK/3,SILI-345-DC-K,Raw Material,18.00000
L-CLADC01-BULK/3,BENT-38V-X,Raw Material,1.50000
L-CLADC01-BULK/3,AIR-RO--L,Raw Material,28.95000
L-CLADC01-BULK/3,SILI-SF15-X,Raw Material,6.00000
L-CLADC01-BULK/3,SOLV-BGKHN-X,Raw Material,6.00000
L-CLADC01-BULK/3,WARN-BYO12-X,Raw Material,3.90000
L-CLADC01-BULK/3,EMUL-KF6017-X,Raw Material,2.00000
L-CLADC01-BULK/3,WARN-BRO12-X,Raw Material,0.90000
L-CLADC01-BULK/3,NT---K,Raw Material,5.00000
L-CLADC01-BULK/3,THIC-RMGSO4-X,Raw Material,1.00000
L-CLADC01-BULK/3,POWD-9701-,Raw Material,1.00000
L-CLADC01-BULK/3,EDT-B--K,Raw Material,0.05000
L-CLADC01-BULK/3,TITA-CROTS-X,Raw Material,21.00000
L-CLADC01-BULK/3,VITA-B3PC-X,Raw Material,0.50000
L-CLADC01-BULK/3,ALAN--AK-K,Raw Material,0.10000
L-CLADC01-BULK/3,PEN-SENSC50-X,Raw Material,0.05000
L-CLADC01-BULK/3,PENG-NPGEHP-X,Raw Material,0.80000
L-CLADC01-BULK/3,WARN-BBO12-X,Raw Material,0.25000
S-NSS-BULK/19,EMU-EPSR-X,Raw Material,0.00050
S-NSS-BULK/19,OIL-ARG-X,Raw Material,0.00050
S-NSS-BULK/19,GARA-RFS-X,Raw Material,0.00600
S-NSS-BULK/19,POLY-MICOJ400-,Raw Material,0.00300
S-NSS-BULK/19,EDT-B--K,Raw Material,0.00100
S-NSS-BULK/19,PARF-ODM3-X,Raw Material,0.01200
S-NSS-BULK/19,AIR-RO--L,Raw Material,0.59500
S-NSS-BULK/19,PENG-GL-LON,Raw Material,0.00400
S-NSS-BULK/19,EXTR-GS-,Raw Material,0.00100
S-NSS-BULK/19,KATI-JGRC14-X,Raw Material,0.00200
S-NSS-BULK/19,TEGO-L7-1--K,Raw Material,0.10000
S-NSS-BULK/19,TEXA---K,Raw Material,0.21000
S-NSS-BULK/19,SILI-SSEM105-X,Raw Material,0.03000
S-NSS-BULK/19,EM-E3201M-X,Raw Material,0.01500
S-NSS-BULK/19,EMAL---K,Raw Material,0.01000
S-NSS-BULK/19,AQUA---K,Raw Material,0.01000
FW-PCSAC-BULK/FS.RND.K02.00,EXTR-PHTSGE-X,Raw Material,0.00100
FW-PCSAC-BULK/FS.RND.K02.00,MOIS-PTVT-X,Raw Material,0.01000
FW-PCSAC-BULK/FS.RND.K02.00,EMUL-PLUP-X,Raw Material,0.02000
FW-PCSAC-BULK/FS.RND.K02.00,EDT-B--K,Raw Material,0.00100
FW-PCSAC-BULK/FS.RND.K02.00,CUTI---K,Raw Material,0.02000
FW-PCSAC-BULK/FS.RND.K02.00,EMUL-GMSNSE-X,Raw Material,0.03000
FW-PCSAC-BULK/FS.RND.K02.00,"BUTY--DAI1,3",Raw Material,0.04000
FW-PCSAC-BULK/FS.RND.K02.00,LAUR-A9912-X,Raw Material,0.04000
FW-PCSAC-BULK/FS.RND.K02.00,MENT--CEPB-K,Raw Material,0.00300
FW-PCSAC-BULK/FS.RND.K02.00,ASAM-SCAD-X,Raw Material,0.00500
FW-PCSAC-BULK/FS.RND.K02.00,KOH--PH-K,Raw Material,0.05251
FW-PCSAC-BULK/FS.RND.K02.00,KAOL-JP100-X,Raw Material,0.00500
FW-PCSAC-BULK/FS.RND.K02.00,PEN-PRSVPE-X,Raw Material,0.00700
FW-PCSAC-BULK/FS.RND.K02.00,MYRI-SOCI-X,Raw Material,0.15000
FW-PCSAC-BULK/FS.RND.K02.00,GLYC--ECOS-K,Raw Material,0.20000
FW-PCSAC-BULK/FS.RND.K02.00,AIR-RO--L,Raw Material,0.34609
FW-PCSAC-BULK/FS.RND.K02.00,PARF-HRVY-X,Raw Material,0.00300
FW-PCSAC-BULK/FS.RND.K02.00,MENT-FRGHS-X,Raw Material,0.00200
FW-PCSAC-BULK/FS.RND.K02.00,PWD-MNLGZN-X,Raw Material,0.01000
FW-PCSAC-BULK/FS.RND.K02.00,ALAN-SL--X,Raw Material,0.00200
FW-PCSAC-BULK/FS.RND.K02.00,WARN-K-BULK,Intermediate,0.00048
FW-PCSAC-BULK/FS.RND.K02.00,BENE-K200-X,Raw Material,0.00075
FW-PCSAC-BULK/FS.RND.K02.00,EMUL-WFASA-X,Raw Material,0.05000
FW-PCSAC-BULK/FS.RND.K02.00,WARN-WDCB2-X,Raw Material,0.00002
FW-PCSAC-BULK/FS.RND.K02.00,EXTR-CYPEX-X,Raw Material,0.00100
FW-PCSAC-BULK/FS.RND.K02.00,WARN-B-BULK,Intermediate,0.00006
FW-PCSAC-BULK/FS.RND.K02.00,CLR-CWWTDW-X,Raw Material,0.00010
HBL-ETBMA-BULK/2,STB-TL-X,Raw Material,0.00050
HBL-ETBMA-BULK/2,SAMP-MJCDR-X,Raw Material,0.01000
HBL-ETBMA-BULK/2,AIR-RO--L,Raw Material,0.81390
HBL-ETBMA-BULK/2,ACTI-TINTT-X,Raw Material,0.00050
HBL-ETBMA-BULK/2,KOH--PH-K,Raw Material,0.00115
HBL-ETBMA-BULK/2,ALAN--AK-K,Raw Material,0.00100
HBL-ETBMA-BULK/2,EXTR-BMBE-X,Raw Material,0.00100
HBL-ETBMA-BULK/2,PENG-PNX-X,Raw Material,0.00800
HBL-ETBMA-BULK/2,LAR-BE-BULK,Intermediate,0.00950
HBL-ETBMA-BULK/2,LAR-LTE-BULK,Intermediate,0.00015
HBL-ETBMA-BULK/2,WARN-K-BULK,Intermediate,0.00030
HBL-ETBMA-BULK/2,AGF-9051-X,Raw Material,0.02700
HBL-ETBMA-BULK/2,THIC-MNTVL-X,Raw Material,0.01000
HBL-ETBMA-BULK/2,GLYC--ECOS-K,Raw Material,0.04000
HBL-ETBMA-BULK/2,VITA-B3PC-X,Raw Material,0.04000
HBL-ETBMA-BULK/2,EMU-CTL8-X,Raw Material,0.03000
HBL-ETBMA-BULK/2,CARB-UT21P-X,Raw Material,0.00200
HBL-ETBMA-BULK/2,SEPP-S400-,Raw Material,0.00300
HBL-ETBMA-BULK/2,EDT-B--K,Raw Material,0.00100
HBL-ETBMA-BULK/2,EXTR-PEPGLYE-X,Raw Material,0.00100
HM-P-BULK/50,PEN-PRSVPE-X,Raw Material,0.50100
HM-P-BULK/50,CRIL---K,Raw Material,1.00000
HM-P-BULK/50,ARQU---K,Raw Material,1.00000
HM-P-BULK/50,CETY---K,Raw Material,2.00000
HM-P-BULK/50,GLYC-MS-CGGMS N/EB25,Raw Material,2.00000
HM-P-BULK/50,SILI-345-DC-K,Raw Material,3.50000
HM-P-BULK/50,STA--C18-K,Raw Material,2.00000
HM-P-BULK/50,WAX-B-BR,Raw Material,0.30000
HM-P-BULK/50,PANT--DL-K,Raw Material,0.30000
HM-P-BULK/50,WARN-CAR--K,Raw Material,0.01220
HM-P-BULK/50,EMUL-DERMSOLP-,Raw Material,0.00140
HM-P-BULK/50,ABS-PLNBL-X,Raw Material,0.20000
HM-P-BULK/50,OIL-W-GARRC-DRUM,Raw Material,5.00000
HM-P-BULK/50,WARN-TRTYL-X,Raw Material,0.00730
HM-P-BULK/50,PARF-ESE-X,Raw Material,0.30000
HM-P-BULK/50,CLAY-KAOSRG-X,Raw Material,5.00000
HM-P-BULK/50,GLYC--ECOS-K,Raw Material,10.00000
HM-P-BULK/50,AIR-RO--L,Raw Material,66.13320
HM-P-BULK/50,NIPA-S--K,Raw Material,0.14000
HM-P-BULK/50,EXTR-G-MM,Raw Material,0.20000
HM-P-BULK/50,NIPA-G--K,Raw Material,0.20000
HM-P-BULK/50,ALAN-SL--X,Raw Material,0.20000
HM-P-BULK/50,WARN-BB--K,Raw Material,0.00490
BBC-LN-BULK/45,SOLV-BGKHN-X,Raw Material,0.05000
BBC-LN-BULK/45,UVIN-MC80-BASF,Raw Material,0.07500
BBC-LN-BULK/45,ALAN-SL--X,Raw Material,0.00100
BBC-LN-BULK/45,VCIP---K,Raw Material,0.00050
BBC-LN-BULK/45,WARN-S12YL--K,Raw Material,0.01616
BBC-LN-BULK/45,WARN-S12RN217--K,Raw Material,0.00546
BBC-LN-BULK/45,EXTR-LCRG-X,Raw Material,0.00010
BBC-LN-BULK/45,BIO-HYAL-BIL,Raw Material,0.00020
BBC-LN-BULK/45,SILI-DC749--X,Raw Material,0.00010
BBC-LN-BULK/45,PEN-PRSVPE-X,Raw Material,0.00500
BBC-LN-BULK/45,SILI-345-DC-K,Raw Material,0.02000
BBC-LN-BULK/45,OLIV-900BT-X,Raw Material,0.00400
BBC-LN-BULK/45,TITA-OTS2CR50-,Raw Material,0.08000
BBC-LN-BULK/45,MATR-P5P3--K,Raw Material,0.00200
BBC-LN-BULK/45,VITA-DL E-MS,Raw Material,0.00200
BBC-LN-BULK/45,WARN-TE--PBULK,Intermediate,0.00150
BBC-LN-BULK/45,BENT-BGISDV-X,Raw Material,0.05000
BBC-LN-BULK/45,NATR-C-SC-K,Raw Material,0.01000
BBC-LN-BULK/45,EXTR-ALVGE-X,Raw Material,0.01000
BBC-LN-BULK/45,ORGA-EXD-ARK,Raw Material,0.00200
BBC-LN-BULK/45,NT---K,Raw Material,0.01000
BBC-LN-BULK/45,EMU-PS-,Raw Material,0.02000
BBC-LN-BULK/45,VITA-B3PC-X,Raw Material,0.03000
BBC-LN-BULK/45,ABIL-WE09-X,Raw Material,0.02500
BBC-LN-BULK/45,ZINC-10PL-X,Raw Material,0.01000
BBC-LN-BULK/45,EDT-B--K,Raw Material,0.00050
BBC-LN-BULK/45,AIR-RO--L,Raw Material,0.31748
BBC-LN-BULK/45,STEA-A-EST05M,Raw Material,0.02200
BBC-LN-BULK/45,SILI-2005-DC-K,Raw Material,0.03000
BBC-LN-BULK/45,TIT-T85-X,Raw Material,0.02000
BBC-LN-BULK/45,POWD-9701-,Raw Material,0.01000
BBC-LN-BULK/45,SILI-DC9045-X,Raw Material,0.15000
BBC-LN-BULK/45,SILI-FZ3196-X,Raw Material,0.02000
DDC-CDN-BULK/28,ALAN-SL--X,Raw Material,0.00100
DDC-CDN-BULK/28,ABIL-WE09-X,Raw Material,0.02500
DDC-CDN-BULK/28,SILI-1202-,Raw Material,0.03000
DDC-CDN-BULK/28,VCIP---K,Raw Material,0.00100
DDC-CDN-BULK/28,SILS-034-X,Raw Material,0.04500
DDC-CDN-BULK/28,SILI-DC749--X,Raw Material,0.00020
DDC-CDN-BULK/28,ACTI-VEAC-X,Raw Material,0.00050
DDC-CDN-BULK/28,STEA-A-EST05M,Raw Material,0.02000
DDC-CDN-BULK/28,SILI-DC9045-X,Raw Material,0.05000
DDC-CDN-BULK/28,SUNS-PTX-X,Raw Material,0.02000
DDC-CDN-BULK/28,EMU-PS-,Raw Material,0.00500
DDC-CDN-BULK/28,SOLV-BGKHN-X,Raw Material,0.05000
DDC-CDN-BULK/28,GARA-RFS-X,Raw Material,0.00800
DDC-CDN-BULK/28,VITA-B3UPPC-X,Raw Material,0.00500
DDC-CDN-BULK/28,SILI-SF16-,Raw Material,0.01500
DDC-CDN-BULK/28,UVIN-MC80-BASF,Raw Material,0.07000
DDC-CDN-BULK/28,BHT-CRTL-X,Raw Material,0.00200
DDC-CDN-BULK/28,NT---K,Raw Material,0.01000
DDC-CDN-BULK/28,BENT-BGISDV-X,Raw Material,0.03000
DDC-CDN-BULK/28,WARN-TE--PBULK,Intermediate,0.00080
DDC-CDN-BULK/28,EDT-B--K,Raw Material,0.00020
DDC-CDN-BULK/28,WARN-S12RN217--K,Raw Material,0.00402
DDC-CDN-BULK/28,POLY-M-MP27-K,Raw Material,0.00800
DDC-CDN-BULK/28,PEN-PRSVPE-X,Raw Material,0.00500
DDC-CDN-BULK/28,AIR-RO--L,Raw Material,0.51147
DDC-CDN-BULK/28,ABIL-W9801-X,Raw Material,0.00500
DDC-CDN-BULK/28,WARN-S12YL--K,Raw Material,0.01280
DDC-CDN-BULK/28,TITA-OTS2CR50-,Raw Material,0.06000
DDC-CDN-BULK/28,OLIV-900BT-X,Raw Material,0.00500
F-LLF01-BULK/8,SILI-BPF-X,Raw Material,0.05000
F-LLF01-BULK/8,EMO-SLCHS-X,Raw Material,0.00500
F-LLF01-BULK/8,SILI-D5225F-X,Raw Material,0.15000
F-LLF01-BULK/8,AIR-RO--L,Raw Material,0.32200
F-LLF01-BULK/8,WARN-S12RN217--K,Raw Material,0.00280
F-LLF01-BULK/8,ALAN-SL--X,Raw Material,0.00100
F-LLF01-BULK/8,GLUZ-GLUZ-,Raw Material,0.00100
F-LLF01-BULK/8,PEN-PRSVPE-X,Raw Material,0.00800
F-LLF01-BULK/8,VITA-DL E-MS,Raw Material,0.00500
F-LLF01-BULK/8,OLIV-900BT-X,Raw Material,0.00500
F-LLF01-BULK/8,SILD--SI5H52D-K,Raw Material,0.00500
F-LLF01-BULK/8,TOSP-2000B-X,Raw Material,0.00500
F-LLF01-BULK/8,EDT-B--K,Raw Material,0.00020
F-LLF01-BULK/8,MOIS-TR100-X,Raw Material,0.01500
F-LLF01-BULK/8,SILI-BLSDE-X,Raw Material,0.02000
F-LLF01-BULK/8,POLY-M-MP27-K,Raw Material,0.02000
F-LLF01-BULK/8,SILI-SP105-X,Raw Material,0.02000
F-LLF01-BULK/8,TIT-CR50HD-X,Raw Material,0.08700
F-LLF01-BULK/8,SILI-1202-,Raw Material,0.05000
F-LLF01-BULK/8,VITA-B3PC-X,Raw Material,0.03000
F-LLF01-BULK/8,UVIN-MC80-BASF,Raw Material,0.05000
F-LLF01-BULK/8,SILI-BE6-X,Raw Material,0.07000
F-LLF01-BULK/8,PR-ZPRDL-X,Raw Material,0.06000
F-LLF01-BULK/8,WARN-S12YL--K,Raw Material,0.00950
F-LLF01-BULK/8,THIC-RMGSO4-X,Raw Material,0.00800
F-LLF01-BULK/8,WARN-TE--PBULK,Intermediate,0.00050
HBL-AHMG-BULK/12,ALAN-SL--X,Raw Material,0.00100
HBL-AHMG-BULK/12,SOLV-BGKHN-X,Raw Material,0.01000
HBL-AHMG-BULK/12,TRI--DOW-K,Raw Material,0.00500
HBL-AHMG-BULK/12,FUCO-15PSLB-X,Raw Material,0.01000
HBL-AHMG-BULK/12,CARB-UT21P-X,Raw Material,0.00500
HBL-AHMG-BULK/12,PEN-PRSVPE-X,Raw Material,0.00800
HBL-AHMG-BULK/12,PARF-14A1-X,Raw Material,0.00050
HBL-AHMG-BULK/12,GLYC--ECOS-K,Raw Material,0.02000
HBL-AHMG-BULK/12,AIR-RO--L,Raw Material,0.81450
HBL-AHMG-BULK/12,EDT-B--K,Raw Material,0.00100
HBL-AHMG-BULK/12,LBRJ-IIXD-X,Raw Material,0.03000
HBL-AHMG-BULK/12,GLUC--MC,Raw Material,0.02000
HBL-AHMG-BULK/12,EXTR-ALVGE-X,Raw Material,0.05000
HBL-AHMG-BULK/12,EMUL-DERMSOLP-,Raw Material,0.01000
HBL-AHMG-BULK/12,PROP-PPGULD-X,Raw Material,0.01000
HBL-AHMG-BULK/12,PENG-SYM68-X,Raw Material,0.00500
L-SLWCC-BULK/FS.RND.W0035-VER.02,PEN-SENSC50-X,Raw Material,0.00400
L-SLWCC-BULK/FS.RND.W0035-VER.02,PEN-PRSVPE-X,Raw Material,0.00800
L-SLWCC-BULK/FS.RND.W0035-VER.02,SILC-SP500LS-X,Raw Material,0.03000
L-SLWCC-BULK/FS.RND.W0035-VER.02,SILI-SFCM56-X,Raw Material,0.03000
L-SLWCC-BULK/FS.RND.W0035-VER.02,HAIM-DIS-X,Raw Material,0.04000
L-SLWCC-BULK/FS.RND.W0035-VER.02,SILI-BEL803-X,Raw Material,0.11000
L-SLWCC-BULK/FS.RND.W0035-VER.02,BENT-BGISDV-X,Raw Material,0.11000
L-SLWCC-BULK/FS.RND.W0035-VER.02,BENT-BGVS5PC-X,Raw Material,0.12000
L-SLWCC-BULK/FS.RND.W0035-VER.02,SILI-DC-PSFCS-X,Raw Material,0.10650
L-SLWCC-BULK/FS.RND.W0035-VER.02,PURO-IDD-X,Raw Material,0.11970
L-SLWCC-BULK/FS.RND.W0035-VER.02,SUCR-AC01-X,Raw Material,0.17000
L-SLWCC-BULK/FS.RND.W0035-VER.02,WARN-C19011-R7CL-K,Raw Material,0.00730
L-SLWCC-BULK/FS.RND.W0035-VER.02,WARN-C19012-DCR6-K,Raw Material,0.01800
L-SLWCC-BULK/FS.RND.W0035-VER.02,WARN-C338--K,Raw Material,0.01300
L-SLWCC-BULK/FS.RND.W0035-VER.02,TITA-OTS2CR50-,Raw Material,0.04650
L-SLWCC-BULK/FS.RND.W0035-VER.02,PARF-VMR-X,Raw Material,0.00500
L-SLWCC-BULK/FS.RND.W0035-VER.02,VITA-DL E-MS,Raw Material,0.00100
L-SLWCC-BULK/FS.RND.W0035-VER.02,WARN-TOA403-KF,Raw Material,0.02600
L-SLWCC-BULK/FS.RND.W0035-VER.02,SILC-AERSLR-X,Raw Material,0.03500
HBW-ETBWA-BULK/4,EXTR-BMBE-X,Raw Material,0.00010
